step,portfolio_value,price,position,balance,shares,reward,action
9813,98841.42671827048,229.02,매수,0.013234270451903285,431.5842000000001,0.021841688494839005,0.35043004
9814,98809.05790327047,228.945,매수,0.013234270451903285,431.5842000000001,-0.01637411360535615,0.23427123
9815,98880.22613785048,229.1099,매수,0.013234270451903285,431.5842000000001,0.036013011403103194,0.33267793
9816,98785.32077227047,228.89,매수,0.013234270451903285,431.5842000000001,-0.04799006297158943,0.1691739
9817,98705.47769527049,228.705,매수,0.013234270451903285,431.5842000000001,-0.04041241976834048,0.18159029
9818,98819.41592407048,228.969,매수,0.013234270451903285,431.5842000000001,0.05771626431500975,0.3367153
9819,98828.47919227048,228.99,매수,0.013234270451903285,431.5842000000001,0.004585773005865312,0.23029724
9820,98793.95245627048,228.91,매수,0.013234270451903285,431.5842000000001,-0.01746800936439999,0.20372297
9821,98836.79215627047,229.01,매도,729.5951862704519,428.3970000000001,0.0216813372351709,-0.31872374
9822,98845.39748427048,229.03,매수,301.4838922704519,430.2664000000001,0.004353301949743194,0.18694514
9823,98901.50323527049,229.16,매수,0.011703270451903336,431.5827000000001,0.028380558138247313,0.4276564
9824,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,-0.028364458155172658,0.1557793
9825,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.31496942
9826,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.13756408
9827,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.28206307
9828,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.042129353
9829,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.1778114
9830,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.23834838
9831,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.29354122
9832,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.45072392
9833,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.44308606
9834,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.10941674
9835,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.31149355
9836,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.21872827
9837,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.2979311
9838,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.4270515
9839,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.38040182
9840,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.3947316
9841,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.44359472
9842,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.29474998
9843,98845.39748427048,229.03,매수,0.011703270451903336,431.5827000000001,0.0,0.33951166
9844,98845.39748427048,229.03,매도,311.2863762704519,430.2236000000001,0.0,-0.1359172
9845,98845.39748427048,229.03,매도,2071.038381270452,422.5401000000001,0.0,-0.7683503
9846,98845.39748427048,229.03,매도,4642.976572270452,411.31040000000013,0.0,-1.1229707
9847,98845.39748427048,229.03,매도,7888.102642270453,397.14140000000015,0.0,-1.4169089
9848,98845.39748427049,229.03,매도,11400.025759270453,381.8075000000001,0.001,-1.5333962
9849,98845.39748427048,229.03,매도,15785.194460270453,362.6608000000001,-0.001,-1.9146711
9850,98845.39748427048,229.03,매도,18748.018152270455,349.7244000000001,0.0,-1.2936417
9851,98845.39748427048,229.03,매도,21146.901275270455,339.2503000000001,0.0,-1.0474147
9852,98845.39748427048,229.03,매도,24336.670794270456,325.3230000000001,0.0,-1.3927386
9853,98845.39748427049,229.03,매도,26664.898162270456,315.1574000000001,0.001,-1.0165694
9854,98845.39748427049,229.03,매도,29597.421185270457,302.3533000000001,0.0,-1.2804195
9855,98845.39748427048,229.03,매도,31982.127351270457,291.9411000000001,-0.001,-1.0412294
9856,98845.39748427048,229.03,매도,33751.910870270454,284.2138000000001,0.0,-0.772734
9857,98845.39748427048,229.03,매도,36231.93932227045,273.3854000000001,0.0,-1.0828454
9858,98845.39748427048,229.03,매도,38495.12217027045,263.5038000000001,0.0,-0.98816615
9859,98845.39748427048,229.03,매도,40476.20876727045,254.85390000000012,0.0,-0.8649964
9860,98845.39748427048,229.03,매도,42281.789675270455,246.97030000000012,0.0,-0.7883685
9861,98845.39748427048,229.03,매도,44017.172888270456,239.39320000000012,0.0,-0.7577178
9862,98845.39748427048,229.03,매도,46080.664479270454,230.3835000000001,0.0,-0.90097266
9863,98845.39748427048,229.03,매도,47625.88408327045,223.6367000000001,0.0,-0.6746889
9864,98845.39748427048,229.03,매도,48642.70857427045,219.19700000000012,0.0,-0.44397828
9865,98845.39748427048,229.03,매도,50560.262249270454,210.8245000000001,0.0,-0.8372552
9866,98845.39748427048,229.03,매도,51812.483774270455,205.3570000000001,0.0,-0.5467544
9867,98845.39748427048,229.03,매도,52838.30914427045,200.8780000000001,0.0,-0.44790807
9868,98845.39748427048,229.03,매도,54226.13933227045,194.8184000000001,0.0,-0.6059688
9869,98845.39748427048,229.03,매도,54970.944892270454,191.5664000000001,0.0,-0.32520625
9870,98845.39748427048,229.03,매도,55988.47937627046,187.1236000000001,0.0,-0.44428998
9871,98845.39748427048,229.03,매도,56814.384459270455,183.5175000000001,0.0,-0.36061165
9872,98845.39748427048,229.03,매도,58109.159758270456,177.8642000000001,0.0,-0.56533784
9873,98845.39748427048,229.03,매도,59080.155346270454,173.6246000000001,0.0,-0.4239679
9874,98845.39748427048,229.03,매도,59686.14582327045,170.9787000000001,0.0,-0.26459253
9875,98845.39748427048,229.03,매도,60347.67607527045,168.0903000000001,0.0,-0.28884044
9876,98845.39748427048,229.03,매도,60963.94999927045,165.3995000000001,0.0,-0.26908404
9877,98845.39748427048,229.03,매도,62125.338226270454,160.3286000000001,0.0,-0.5070992
9878,98845.39748427048,229.03,매도,62642.236033270456,158.0717000000001,0.0,-0.22569755
9879,98845.39748427048,229.03,매도,63448.78808127045,154.5501000000001,0.0,-0.35216287
9880,98845.39748427048,229.03,매수,62756.819742270454,157.5714000000001,0.0,0.30214
9881,98845.39748427048,229.03,매수,62527.789742270455,158.5714000000001,0.0,0.00192881
9882,98845.39748427048,229.03,매도,62756.819742270454,157.5714000000001,0.0,-0.07001126
9883,98845.39748427048,229.03,매도,63079.683333270455,156.1617000000001,0.0,-0.14097138
9884,98845.39748427048,229.03,매도,63308.713333270454,155.1617000000001,0.0,-0.03330296
9885,98845.39748427048,229.03,매도,63714.325463270456,153.39070000000012,0.0,-0.17710209
9886,98845.39748427048,229.03,매도,63943.355463270454,152.39070000000012,0.0,-0.05829413
9887,98845.39748427048,229.03,매수,63629.30952727045,153.7619000000001,0.0,0.1371283
9888,98845.39748427048,229.03,매도,63858.33952727045,152.7619000000001,0.0,-0.045896817
9889,98845.39748427048,229.03,매수,63629.30952727045,153.7619000000001,0.0,0.054142445
9890,98845.39748427048,229.03,매도,64327.18684027045,150.7148000000001,0.0,-0.30471793
9891,98845.39748427048,229.03,매도,64556.21684027045,149.7148000000001,0.0,-0.041488152
9892,98845.39748427048,229.03,매도,64785.24684027045,148.7148000000001,0.0,-0.075354785
9893,98845.39748427048,229.03,매도,65014.276840270446,147.7148000000001,0.0,-0.028415363
9894,98845.39748427048,229.03,매수,64693.03936227044,149.11740000000012,0.0,0.14026727
9895,98845.39748427048,229.03,매수,64464.009362270444,150.11740000000012,0.0,0.027261904
9896,98845.39748427048,229.03,매수,64234.979362270446,151.11740000000012,0.0,0.03638807
9897,98845.39748427048,229.03,매도,64560.339380270445,149.6968000000001,0.0,-0.14206824
9898,98845.39748427048,229.03,매도,64789.369380270444,148.6968000000001,0.0,-0.049546096
9899,98845.39748427048,229.03,매수,64560.339380270445,149.6968000000001,0.0,0.03149515
9900,98845.39748427048,229.03,매도,65025.04125027044,147.6678000000001,0.0,-0.20290634
9901,98845.39748427046,229.03,매도,65307.68717327044,146.4337000000001,-0.001,-0.12341522
9902,98845.39748427048,229.03,매도,65536.71717327044,145.4337000000001,0.001,-0.056169946
9903,98845.39748427046,229.03,매도,66458.65453527044,141.4083000000001,-0.001,-0.40254363
9904,98845.39748427046,229.03,매도,67118.65028627044,138.52660000000012,0.0,-0.28817597
9905,98845.39748427046,229.03,매도,67347.68028627044,137.52660000000012,0.0,-0.08545339
9906,98845.39748427046,229.03,매수,67118.65028627044,138.52660000000012,0.0,0.033526003
9907,98845.39748427045,229.03,매도,68085.59204327043,134.3047000000001,-0.001,-0.4221947
9908,98845.39748427045,229.03,매수,67856.56204327043,135.3047000000001,0.0,0.00504623
9909,98845.39748427045,229.03,매도,68085.59204327043,134.3047000000001,0.0,-0.02477507
9910,98845.39748427045,229.03,매도,68810.40328427043,131.1400000000001,0.0,-0.3164773
9911,98845.39748427045,229.03,매도,69039.43328427043,130.1400000000001,0.0,-0.08933842
9912,98845.39748427045,229.03,매도,69268.46328427043,129.1400000000001,0.0,-0.052671727
9913,98845.39748427045,229.03,매수,68811.96068827042,131.1332000000001,0.0,0.19932878
9914,98845.39748427045,229.03,매도,69040.99068827042,130.1332000000001,0.0,-0.046959143
9915,98845.39748427045,229.03,매수,68518.02358627043,132.4166000000001,0.0,0.22834665
9916,98845.39748427045,229.03,매도,69404.78194027043,128.5448000000001,0.0,-0.38718143
9917,98845.39748427045,229.03,매도,70151.76328527043,125.2833000000001,0.0,-0.32615378
9918,98845.39748427045,229.03,매도,70462.67151027043,123.9258000000001,0.0,-0.13575466
9919,98845.39748427046,229.03,매도,71012.41221927044,121.5255000000001,0.001,-0.24003825
9920,98845.39748427046,229.03,매도,71241.44221927044,120.5255000000001,0.0,-0.04776742
9921,98845.39748427046,229.03,매수,70864.71077227044,122.1704000000001,0.0,0.16449678
9922,98845.39748427046,229.03,매수,70635.68077227044,123.1704000000001,0.0,0.03303094
9923,98845.39748427045,229.03,매도,71072.37227327043,121.2637000000001,-0.001,-0.19067398
9924,98845.39748427046,229.03,매수,70843.34227327043,122.2637000000001,0.001,0.0839827
9925,98845.39748427046,229.03,매수,70385.05324327043,124.2647000000001,0.0,0.200108
9926,98845.39748427045,229.03,매수,69591.39558427043,127.7300000000001,-0.001,0.346532
9927,98845.39748427045,229.03,매수,69045.82322127043,130.1121000000001,0.0,0.23821753
9928,98845.39748427046,229.03,매수,68684.34517227043,131.69040000000012,0.001,0.15783069
9929,98845.39748427046,229.03,매도,68913.37517227043,130.69040000000012,0.0,-0.056954753
9930,98845.39748427046,229.03,매수,68684.34517227043,131.69040000000012,0.0,0.029708449
9931,98845.39748427046,229.03,매도,69033.04334727043,130.16790000000012,0.0,-0.15225169
9932,98845.39748427046,229.03,매수,68804.01334727043,131.16790000000012,0.0,0.029542351
9933,98845.39748427046,229.03,매수,68537.90339027044,132.32980000000012,0.0,0.11619438
9934,98845.39748427046,229.03,매수,68273.44244927044,133.4845000000001,0.0,0.11547981
9935,98845.39748427048,229.03,매도,68517.31359327045,132.41970000000012,0.001,-0.1064865
9936,98845.39748427048,229.03,매수,68288.28359327045,133.41970000000012,0.0,0.09356053
9937,98845.39748427048,229.03,매수,68059.25359327045,134.41970000000012,0.0,0.0038656741
9938,98845.39748427048,229.03,매수,67657.44336127045,136.17410000000012,0.0,0.17544636
9939,98845.39748427046,229.03,매수,67255.70183827044,137.92820000000012,-0.001,0.17541672
9940,98845.39748427046,229.03,매수,66976.53717127044,139.1471000000001,0.0,0.12189798
9941,98845.39748427046,229.03,매수,66284.20238427044,142.1700000000001,0.0,0.30229723
9942,98845.39748427046,229.03,매도,66552.57973827043,140.9982000000001,0.0,-0.11718652
9943,98845.39748427046,229.03,매도,66781.60973827043,139.9982000000001,0.0,-0.0856823
9944,98845.39748427045,229.03,매수,66378.65435627043,141.7576000000001,-0.001,0.17594446
9945,98845.39748427045,229.03,매도,66752.75195827043,140.12420000000012,0.0,-0.16334432
9946,98845.39748427046,229.03,매도,67218.25543327043,138.09170000000012,0.001,-0.20325044
9947,98845.39748427046,229.03,매수,66989.22543327043,139.09170000000012,0.0,0.032067616
9948,98845.39748427046,229.03,매수,66760.19543327043,140.09170000000012,0.0,0.057432666
9949,98845.39748427045,229.03,매수,66302.52478427043,142.09000000000012,-0.001,0.19983076
9950,98845.39748427045,229.03,매도,67459.46982927043,137.0385000000001,0.0,-0.5051536
9951,98845.39748427045,229.03,매수,66953.65707427042,139.2470000000001,0.0,0.22085306
9952,98845.39748427045,229.03,매도,67291.13277927043,137.7735000000001,0.0,-0.14735234
9953,98845.39748427045,229.03,매수,67062.10277927043,138.7735000000001,0.0,0.029853161
9954,98845.39748427045,229.03,매도,67291.13277927043,137.7735000000001,0.0,-0.03915934
9955,98845.39748427045,229.03,매수,67036.90947927043,138.8835000000001,0.0,0.11100726
9956,98845.39748427045,229.03,매수,66807.87947927043,139.8835000000001,0.0,0.04179723
9957,98845.39748427046,229.03,매도,67380.77512127043,137.38210000000012,0.001,-0.25014862
9958,98845.39748427046,229.03,매도,67609.80512127043,136.38210000000012,0.0,-0.09344289
9959,98845.39748427046,229.03,매수,67380.77512127043,137.38210000000012,0.0,0.0070333146
9960,98845.39748427045,229.03,매수,66594.44642227043,140.81540000000012,-0.001,0.3433319
9961,98845.39748427045,229.03,매수,66184.57433427042,142.60500000000013,0.0,0.17896672
9962,98845.39748427045,229.03,매도,66413.60433427042,141.60500000000013,0.0,-0.006824542
9963,98845.39748427045,229.03,매도,66981.87357027041,139.12380000000013,0.0,-0.24812642
9964,98845.39748427045,229.03,매도,67210.90357027041,138.12380000000013,0.0,-0.01542465
9965,98845.39748427043,229.03,매수,66872.8323872704,139.59990000000013,-0.001,0.14761266
9966,98845.39748427043,229.03,매도,67101.8623872704,138.59990000000013,0.0,-0.08328548
9967,98845.39748427043,229.03,매도,67330.8923872704,137.59990000000013,0.0,-0.04268032
9968,98845.39748427043,229.03,매수,67101.8623872704,138.59990000000013,0.0,0.06886993
9969,98845.39748427043,229.03,매도,68010.7450392704,134.63150000000013,0.0,-0.39684013
9970,98845.39748427043,229.03,매수,67781.7150392704,135.63150000000013,0.0,0.045609746
9971,98845.39748427045,229.03,매도,68629.56119627041,131.92960000000014,0.001,-0.37019983
9972,98845.39748427045,229.03,매수,68400.53119627041,132.92960000000014,0.0,0.058079362
9973,98845.39748427045,229.03,매수,68093.44777227042,134.27040000000014,0.0,0.13408867
9974,98845.39748427045,229.03,매도,68391.25548127042,132.97010000000014,0.0,-0.13003406
9975,98845.39748427046,229.03,매수,67652.54211927042,136.19550000000015,0.001,0.3225478
9976,98845.39748427045,229.03,매도,67881.57211927042,135.19550000000015,-0.001,-0.038733166
9977,98845.39748427045,229.03,매도,68110.60211927042,134.19550000000015,0.0,-0.039238226
9978,98845.39748427046,229.03,매수,67766.20970827043,135.69920000000016,0.001,0.15037093
9979,98845.39748427046,229.03,매수,67537.17970827043,136.69920000000016,0.0,0.08923623
9980,98845.39748427046,229.03,매도,67766.20970827043,135.69920000000016,0.0,-0.03948563
9981,98845.39748427046,229.03,매도,68136.32218827042,134.08320000000015,0.0,-0.16160426
9982,98845.39748427045,229.03,매도,68567.99793227042,132.19840000000013,-0.001,-0.18848793
9983,98845.39748427045,229.03,매수,68212.95562627041,133.74860000000012,0.0,0.15502055
9984,98845.39748427045,229.03,매도,68441.98562627041,132.74860000000012,0.0,-0.091368854
9985,98845.39748427045,229.03,매수,68212.95562627041,133.74860000000012,0.0,0.004042737
9986,98845.39748427045,229.03,매수,67983.92562627041,134.74860000000012,0.0,0.000643149
9987,98845.39748427045,229.03,매수,67754.89562627042,135.74860000000012,0.0,0.02306506
9988,98845.39748427045,229.03,매도,68139.00183927042,134.07150000000013,0.0,-0.16771278
